Crash_ID,Crash_Datetime,Crash_Speed_Limit,Road_Algn_ID,Surf_Cond_ID,Wthr_Cond_ID,Light_Cond_ID,Crash_Sev_ID,Damaged_Property,Death_Cnt,Tot_Injry_Cnt,Prsn_Injry_Sev_ID,Prsn_Ejct_ID,Prsn_Airbag_ID,Rpt_Street_Name,Rpt_Sec_Hwy_Num,Crash_Time,risk_level
18322015,6/19/2021 18:48,20,1,1,1,1,2,,0,1,5,0,2,CULEBRA,1604,4,2
18334492,6/20/2021 1:30,30,1,0,0,0,0,,0,0,0,0,0,WHITE FAWN,1604,1,1
18320169,6/20/2021 7:50,50,1,1,1,1,1,,0,0,5,0,2,BANDERA,1604,4,1
18329203,6/20/2021 13:15,65,1,1,1,1,3,,0,1,0,0,0,IH 10 W,,3,2
18321666,6/20/2021 14:30,70,1,1,1,1,1,,0,0,0,0,0,10,1604,3,1
18322468,6/21/2021 0:59,65,3,1,1,4,1,,0,0,5,0,2,IH 10 E,1604,1,2
18332090,6/21/2021 7:57,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18335490,6/21/2021 22:36,75,2,1,1,3,1,,0,0,5,0,2,BLANCO,1604,1,2
18329068,6/22/2021 1:28,70,2,1,1,3,1,,0,0,5,0,3,LOOP 1604 W,1604,1,2
18326473,6/22/2021 15:50,45,1,1,1,1,1,,0,0,5,0,2,CULEBRA,1604,3,1
18326261,6/23/2021 9:50,65,1,1,1,1,2,,0,2,2,0,2,IH 10 W,,4,2
18328479,6/23/2021 10:08,45,1,1,1,1,1,,0,0,5,0,2,281,1604,2,1
18346494,6/23/2021 13:35,45,2,1,1,1,2,,0,1,2,0,2,IH 10 W,1604,3,2
18338989,6/23/2021 13:48,65,1,1,1,1,3,,0,2,3,0,2,IH 10 W,1604,3,2
18333137,6/24/2021 2:12,45,3,1,1,4,1,,0,0,5,0,2,UTSA,,1,2
18329076,6/24/2021 2:13,45,1,1,1,3,0,STREET SIGN,0,0,0,0,0,BLANCO,1604,1,1
18332099,6/24/2021 7:56,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18328394,6/24/2021 12:01,70,1,1,1,1,1,,0,0,5,0,3,LOOP 1604 E,1604,2,2
18329535,6/24/2021 13:40,45,2,1,1,1,1,,0,0,5,0,2,MILITARY,1604,3,2
18330224,6/24/2021 18:22,40,1,1,1,1,3,,0,2,3,0,2,NEW GULBEAU,1604,4,2
18331868,6/24/2021 20:15,40,1,1,1,2,3,,0,1,5,0,2,CULEBRA,1604,2,2
18332409,6/25/2021 15:08,60,1,1,1,1,2,,0,1,5,0,2,90,1604,3,2
18335475,6/25/2021 19:05,20,3,1,1,1,1,MONTECRISTO SIGN,0,0,5,0,2,LOOP 1604,1604,2,2
18334478,6/25/2021 20:23,65,2,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,2
18336780,6/25/2021 21:00,45,1,1,1,3,1,,0,0,0,0,0,IH 10 W,,2,1
18332596,6/26/2021 13:49,45,1,1,1,1,1,,0,0,0,0,0,10,1604,3,1
18336873,6/27/2021 0:30,20,2,1,1,3,3,,0,1,5,0,2,WESTWOOD VISTA,1604,1,2
18365167,6/27/2021 5:04,60,4,1,1,3,3,,0,1,1,0,1,35,1604,1,2
18338128,6/27/2021 7:47,55,2,1,1,1,1,,0,0,5,0,3,LOOP 1604 W,1604,4,2
18333311,6/27/2021 12:55,45,1,2,2,1,1,,0,0,5,0,2,LOOP 1604,1604,2,2
18333179,6/27/2021 13:02,65,1,4,2,1,1,,0,0,5,0,2,IH 10 W SB,1604,3,2
18332883,6/27/2021 17:15,45,1,1,1,1,3,,0,2,0,0,0,UTSA,10,4,2
18334511,6/27/2021 18:10,45,2,1,1,1,1,,0,0,5,0,2,POTRANCO,1604,4,2
18337772,6/27/2021 18:32,35,1,1,1,1,2,TXDOT POLES,0,1,2,0,0,BANDERA,1604,4,1
18335291,6/27/2021 23:28,5,1,1,1,4,1,,0,0,5,0,2,PRIVATE ROAD,1604,1,1
18335614,6/28/2021 1:00,5,1,1,1,3,1,,0,0,0,0,0,UTSA,,1,1
18342152,6/28/2021 11:30,-1,1,1,1,1,3,,0,1,0,0,0,LA CANTERA,1604,2,2
18334880,6/28/2021 12:58,70,1,2,2,1,1,,0,0,5,0,2,US HWY 90 W WB,1604,2,2
18341904,6/28/2021 13:15,45,2,2,1,1,1,,0,0,5,0,2,CULEBRA,1604,3,2
18344400,6/28/2021 15:17,55,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18336811,6/28/2021 18:30,65,1,1,1,1,1,,0,0,5,0,2,1604,1604,4,1
18339909,6/29/2021 12:00,60,1,2,1,1,1,,0,0,0,0,0,STATE HWY 151,1604,2,1
18339145,6/29/2021 16:57,-1,1,1,1,1,1,,0,0,0,0,0,BLANCO,1604,4,1
18339697,6/29/2021 17:30,45,1,2,1,1,1,,0,0,0,0,0,IH 10 W,,4,1
18344221,6/29/2021 19:30,15,1,1,1,1,0,,0,0,0,0,0,PRIVATE,1604,2,1
18340011,6/30/2021 2:30,45,1,1,1,3,1,,0,0,5,0,3,CULEBRA,1604,1,2
18352343,6/30/2021 3:15,30,1,1,1,3,1,,0,0,5,0,2,CULEBRA,1604,1,1
18342389,6/30/2021 15:55,65,3,2,1,1,3,,0,1,5,0,2,IH 10 W,,3,2
18341634,6/30/2021 20:42,50,1,1,1,3,1,,0,0,5,0,1,GOLD CANYON,1604,2,1
18391280,6/30/2021 22:05,15,1,1,1,3,1,,0,0,5,0,2,PRIVATE RD,1604,1,1
18342884,7/1/2021 16:36,65,1,1,1,1,1,,0,0,5,0,2,LOOP 1604 W NB,1604,4,1
18342917,7/1/2021 17:20,65,1,1,1,1,3,,0,2,0,0,0,IH 10 W,,4,2
18341945,7/1/2021 17:57,65,1,1,1,1,1,,0,0,5,0,2,1604,1604,4,1
18342914,7/1/2021 19:30,45,1,1,1,2,1,,0,0,5,0,2,IH 10 W,,2,1
18354403,7/1/2021 21:03,45,1,1,1,3,1,,0,0,5,0,2,CULEBRA,1604,2,1
18344685,7/1/2021 21:30,40,2,1,1,3,1,,0,0,0,0,0,UTSA,,2,1
18344484,7/1/2021 23:25,45,1,1,1,3,0,,0,0,,,,IH 10 W,,1,4
18346488,7/2/2021 9:45,35,1,1,1,1,1,,0,0,0,0,0,IH 10 W,,4,1
18357444,7/2/2021 11:00,60,1,1,1,1,1,,0,0,0,0,0,IH 1 0W,1604,2,1
18344508,7/2/2021 16:50,40,1,1,1,1,3,,0,1,0,0,0,BLANCO,1604,4,2
18344211,7/2/2021 19:50,50,1,1,1,1,1,KNOCKED DOWN SIGN,0,0,5,0,2,IH 10 W,,2,1
18344634,7/2/2021 19:55,65,1,1,1,1,1,,0,0,0,0,0,US HWY 90 W,1604,2,1
18344509,7/2/2021 21:16,70,1,1,1,3,1,,0,0,5,0,2,IH 10 W,,2,1
18345460,7/2/2021 21:25,70,1,1,1,3,3,,0,1,3,0,2,IH 10 W,,2,2
18357464,7/3/2021 10:54,30,1,1,1,1,1,,0,0,5,0,2,BANDERA,1604,2,1
18350346,7/3/2021 12:19,55,1,1,1,1,1,,0,0,5,0,2,LOOP 1604,1604,2,1
18347193,7/3/2021 12:25,45,1,1,1,1,1,,0,0,0,0,0,10,1604,2,1
18346938,7/3/2021 13:38,5,1,1,1,1,1,,0,0,5,0,2,LA CANTERA,1604,3,1
18347669,7/3/2021 14:30,15,1,1,1,1,1,,0,0,0,0,0,CULEBRA,1604,3,1
18344574,7/3/2021 15:40,65,1,2,1,1,1,,0,0,5,0,2,1604,1604,3,2
18346945,7/3/2021 17:36,75,1,1,1,1,1,,0,0,5,0,2,IH10,1604,4,1
18345461,7/3/2021 22:30,70,3,1,1,3,3,,0,3,2,0,2,IH 10 W,,1,3
18350319,7/4/2021 4:12,65,1,1,1,3,1,,0,0,0,0,0,1604,1604,1,1
18371123,7/4/2021 11:00,60,3,2,2,1,2,,0,1,2,0,2,IH 10 W,,2,2
18347755,7/4/2021 12:00,50,2,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,2
18355517,7/4/2021 20:00,-1,1,0,1,2,0,,0,0,0,0,0,LA CANTERA,1604,2,1
18350031,7/4/2021 23:10,40,1,2,1,3,1,,0,0,0,0,0,BLANCO,1604,1,1
18350322,7/5/2021 3:30,65,1,1,1,3,1,,0,0,0,0,0,1604 W,1604,1,1
18383081,7/5/2021 4:08,30,1,1,1,4,4,CONCRETE MEDIAN BARRIER,1,0,4,0,2,VALERO,1604,1,2
18350158,7/6/2021 4:36,65,1,2,2,4,1,,0,0,5,0,2,LOOP 1604 EB,1604,1,2
18350366,7/6/2021 10:35,50,1,1,1,1,1,,0,0,0,0,0,IH 10 W,,2,1
18356175,7/6/2021 17:05,50,1,1,1,1,1,,0,0,0,0,0,IH 10 W,,4,1
18353587,7/6/2021 18:51,-1,1,1,1,1,3,,0,1,5,0,2,UTSA,,4,2
18360104,7/6/2021 21:50,45,1,1,1,3,1,,0,0,0,0,0,BLANCO RD,1604,2,1
18363198,7/7/2021 4:17,-1,1,1,1,3,0,,0,0,0,0,0,IH 10 W,,1,1
18351984,7/7/2021 10:50,50,3,2,1,1,3,,0,1,3,0,2,IH 10 W,,2,2
18353508,7/7/2021 14:15,45,2,1,1,1,2,,0,3,3,0,2,POTRANCO,1604,3,2
18358371,7/8/2021 2:15,45,2,1,1,3,3,POWER POLE AND EQUIPMENT,0,2,2,0,3,UTSA,,1,2
18354943,7/8/2021 10:00,65,1,1,1,1,3,,0,2,5,0,2,NOT REPORTED,1604,2,2
18354959,7/8/2021 10:35,65,1,1,1,1,3,,0,1,5,0,2,NOT REPORTED,1604,2,2
18364305,7/8/2021 13:55,45,1,1,1,1,1,,0,0,5,0,2,IH 10,1604,3,1
18357806,7/8/2021 17:41,45,1,1,1,1,3,,0,1,3,0,3,US HWY 281 N,1604,4,2
18358460,7/8/2021 23:04,-1,0,2,2,3,1,,0,0,0,0,2,IH 10 W,1604,1,2
18354571,7/9/2021 1:47,45,2,2,2,4,1,LIGHT POLE,0,0,5,0,2,KYLE SEALE,1604,1,2
18354575,7/9/2021 2:12,30,1,2,2,4,1,LIGHT POLE,0,0,0,0,0,UTSA,,1,1
18360773,7/9/2021 9:45,60,1,2,2,1,3,MEDIAN GUARD,0,1,3,0,2,US 281,1604,4,2
18356760,7/9/2021 14:00,45,1,2,2,1,1,,0,0,5,0,2,POTRANCO,1604,3,2
18356790,7/9/2021 15:00,30,1,2,2,1,1,,0,0,5,0,0,IH 10 W,,3,1
18358155,7/9/2021 23:00,20,1,0,0,4,0,,0,0,0,0,0,UTSA,,1,1
18357458,7/10/2021 12:50,10,1,1,1,1,1,,0,0,0,0,0,BANDERA,1604,2,1
18360681,7/10/2021 14:30,45,1,1,0,1,1,,0,0,0,0,0,POTRANCO,1604,3,1
18358218,7/10/2021 15:48,65,2,2,2,1,1,,0,0,0,0,0,LOOP 1604 N NB,1604,3,2
18358160,7/10/2021 16:02,70,1,2,2,1,1,,0,0,5,0,2,1604,1604,4,2
18362720,7/10/2021 17:11,10,1,2,1,1,1,,0,0,0,0,0,UTSA,,4,1
18358015,7/10/2021 18:33,45,3,1,1,1,1,,0,0,5,0,3,IH 10 W,,4,2
18367336,7/10/2021 23:54,45,1,1,1,3,1,,0,0,0,0,0,LA CANTERA,1604,1,1
18360266,7/11/2021 3:00,35,1,0,0,4,1,,0,0,0,0,0,UTSA,,1,1
18363383,7/11/2021 9:10,35,1,1,1,1,1,,0,0,0,0,0,SHAENFIELD,1604,4,1
18382169,7/12/2021 10:00,65,1,1,1,1,1,,0,0,0,0,1,IH 10 W,,2,1
18361861,7/12/2021 15:09,45,1,1,1,1,3,,0,1,5,0,2,IH 10 W,,3,2
18362870,7/12/2021 21:40,35,1,1,1,3,1,,0,0,5,0,2,BLANCO,1604,2,1
18367016,7/13/2021 5:50,20,1,1,1,4,2,TRASH CAN BENT/SMASHED,0,1,2,0,2,CHASE HILL,1604,1,2
18365251,7/13/2021 6:30,55,1,1,1,2,1,,0,0,5,0,2,NOT REPORTED,1604,1,1
18362777,7/13/2021 8:30,60,1,1,1,1,1,,0,0,0,0,0,NOT REPORTED,1604,4,1
18364306,7/13/2021 13:43,40,1,2,1,1,1,,0,0,5,0,2,SHAENFIELD,1604,3,2
18364313,7/13/2021 15:09,35,1,1,1,1,1,,0,0,0,0,2,KYLE SEALE,1604,3,1
18374446,7/13/2021 15:12,40,1,1,1,1,1,,0,0,5,0,2,STONE OAK,1604,3,1
18367302,7/13/2021 17:00,45,2,1,1,1,0,,0,0,0,0,0,IH 10 W,1604,4,1
18367301,7/13/2021 22:16,65,1,1,1,3,1,,0,0,0,0,0,US HWY 281,1604,1,1
18369190,7/14/2021 11:20,30,1,1,1,1,1,,0,0,5,0,2,WEICHOLD,1604,2,1
18366544,7/14/2021 11:41,70,1,1,1,1,1,,0,0,5,0,2,LOOP 1604 W,1604,2,1
18366235,7/14/2021 12:12,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,1
18366336,7/14/2021 13:50,45,1,1,1,1,1,,0,0,5,0,2,IH 10 E ACCESS,1604,3,1
18368751,7/14/2021 18:00,5,1,1,1,1,0,,0,0,0,0,0,IH 10 W,,4,1
18368753,7/14/2021 21:18,30,1,1,1,3,3,,0,1,0,0,0,OLD FREDERICKSBURG,1604,2,2
18367340,7/14/2021 23:06,45,1,1,1,4,2,,0,1,5,0,2,KYLE SEALE,1604,1,2
18381217,7/15/2021 6:40,50,1,0,0,0,0,1 SILVER/GRAY FIRE HYDRANT,0,0,0,0,2,IH 10 W,1604,1,1
18367446,7/15/2021 10:16,30,1,1,1,1,1,,0,0,5,0,2,BLANCO,1604,2,1
18366952,7/15/2021 14:09,70,2,1,1,1,1,,0,0,5,0,2,NOT REPORTED,1604,3,2
18369382,7/15/2021 17:40,45,1,1,1,1,1,,0,0,5,0,2,281 ACCESS RD,1604,4,1
18368889,7/15/2021 19:24,70,1,1,1,1,1,,0,0,5,0,2,IH 37 S,1604,2,1
18368773,7/15/2021 22:10,45,2,1,1,4,1,"PLANTS AND SEALANT OF CONCRETE - $10,000",0,0,5,0,2,IH 10 W,,1,2
18369001,7/16/2021 1:53,10,1,1,1,3,3,METAL POLE,0,1,1,0,2,IH 10 W,,1,2
18369320,7/16/2021 10:20,65,1,1,1,1,1,,0,0,5,0,2,1604,1604,2,1
18370272,7/16/2021 14:46,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18369486,7/16/2021 15:26,-1,1,1,1,1,0,,0,0,0,0,0,IH 10 W,,3,1
18369038,7/16/2021 17:11,55,3,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,2
18370838,7/16/2021 17:45,5,2,1,1,1,1,"WALL/ INTERIOR WALL/$20,000",0,0,5,0,2,US HWY 281 N,1604,4,2
18369489,7/16/2021 18:55,45,1,1,1,1,1,,0,0,5,0,2,EVERS,1604,4,1
18370618,7/16/2021 23:45,50,2,1,1,3,1,,0,0,0,0,0,IH 10 W,,1,1
18369000,7/17/2021 1:09,-1,1,1,1,3,1,,0,0,0,0,0,SHAENFIELD,1604,1,1
18370439,7/17/2021 16:00,45,1,1,1,1,3,,0,4,5,0,2,POTRANCO,1604,4,2
18370425,7/17/2021 19:05,45,4,1,1,1,1,,0,0,5,0,3,IH 10 W,,2,2
18370621,7/17/2021 19:36,40,2,1,1,1,2,"SHOPS AT LA CANTERA SIGN - $70,000",0,2,5,0,3,LA CANTERA,1604,2,2
18375274,7/18/2021 4:17,65,1,1,1,3,1,GAURD RAIL,0,0,0,0,0,N LOOP 1604 E EB,1604,1,1
18383334,7/18/2021 7:37,65,1,1,1,1,1,,0,0,5,0,2,LOOP 1604 W WB,1604,4,1
18381252,7/18/2021 13:30,70,1,1,1,1,1,,0,0,0,0,0,IH 10 W,,3,1
18380743,7/18/2021 21:20,45,1,1,1,3,1,,0,0,5,0,2,POTRANCO,1604,2,1
18373310,7/18/2021 22:20,70,1,1,1,4,3,,0,1,0,0,2,1604,1604,1,2
18373295,7/18/2021 22:30,5,1,1,1,3,1,PARKIG LOT LIGHT POLE CEMENT BASE,0,0,5,0,2,BLANCO,1604,1,1
18374483,7/19/2021 14:47,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18382435,7/19/2021 15:20,55,1,1,1,1,3,,0,1,5,0,2,90,1604,3,2
18374547,7/19/2021 16:48,65,1,1,1,1,1,,0,0,0,0,0,LOOP,1604,4,1
18373093,7/19/2021 17:02,45,2,1,1,1,1,,0,0,5,0,2,IH 10 E,1604,4,2
18380746,7/19/2021 17:30,35,1,1,1,1,1,,0,0,0,0,0,BULVERDE,1604,4,1
18373096,7/19/2021 19:40,65,2,4,2,4,1,,0,0,5,0,2,IH 10 E,1604,2,2
18373098,7/19/2021 19:40,65,2,4,2,4,3,,0,1,5,0,2,IH 10 E,1604,2,3
18373351,7/19/2021 20:58,40,1,2,1,3,1,,0,0,5,0,2,BULVERDE,1604,2,2
18374807,7/19/2021 21:13,65,3,2,2,3,3,,0,1,3,0,2,IH 10 W,,2,3
18376240,7/20/2021 8:00,-1,1,1,1,1,0,,0,0,0,0,0,UTSA,,4,1
18380486,7/20/2021 13:45,10,1,1,1,1,1,,0,0,0,0,0,PRIVATE,1604,3,1
18381553,7/20/2021 17:40,10,1,1,1,1,1,,0,0,0,0,0,IH 10 W,10,4,1
18376802,7/20/2021 17:40,65,3,1,1,1,3,,0,2,5,0,2,IH 10 W,,4,2
18387744,7/20/2021 23:38,40,1,1,1,3,1,,0,0,5,0,2,UTSA,,1,1
18377357,7/21/2021 8:30,65,2,1,1,1,1,,0,0,5,0,2,US HWY 90W,1604,4,2
18377399,7/21/2021 9:43,40,1,1,1,1,1,,0,0,5,0,2,NACOGDOCHES,1604,4,1
18378274,7/21/2021 13:57,45,1,1,1,1,3,,0,2,5,0,2,CULEBRA,1604,3,2
18378463,7/21/2021 16:18,35,1,1,1,1,3,,0,1,3,0,2,HAUSMAN,1604,4,2
18387036,7/21/2021 21:00,60,1,1,1,3,1,,0,0,5,0,3,IH 10 W,410,2,2
18382603,7/22/2021 14:05,35,1,1,1,1,0,,0,0,0,0,3,WESTCREEK OAKS,1604,3,1
18381183,7/22/2021 16:45,35,1,2,2,1,1,,0,0,5,0,2,OCONNOR,1604,4,2
18380506,7/22/2021 17:10,35,3,4,2,3,1,GUARD RAIL DAMAGE,0,0,5,0,2,US HWY 281 N NB,1604,4,2
18380010,7/22/2021 17:45,35,1,2,2,1,1,,0,0,5,0,2,SHAENFIELD,1604,4,2
18383109,7/22/2021 19:32,70,2,2,2,1,1,MINOR DAMAGE TO CONCRETE BARRIER,0,0,5,0,2,US HWY 90W,1604,2,2
18380534,7/22/2021 20:08,45,1,4,1,3,1,,0,0,5,0,2,US 281,1604,2,2
18389221,7/22/2021 20:40,-1,1,2,2,4,1,CONCRETE POLE AND CALL BOX,0,0,5,0,2,UTSA,,2,2
18385488,7/23/2021 2:13,5,1,1,1,3,1,,0,0,0,0,0,PVT,1604,1,1
18383349,7/23/2021 10:17,65,1,1,1,1,3,,0,1,5,0,2,IH 10 W,,2,2
18389469,7/23/2021 21:07,45,1,1,1,3,2,,0,3,2,0,3,US HWY 281 N,1604,2,2
18387466,7/23/2021 21:52,30,1,1,1,3,1,,0,0,5,0,3,BITTERS,1604,2,2
18387528,7/23/2021 22:30,15,1,1,1,3,0,,0,0,0,0,0,UTSA,,1,1
18382249,7/24/2021 12:45,40,1,1,1,1,1,,0,0,5,0,2,US HWY 90 W,1604,2,1
18393088,7/24/2021 20:21,25,1,1,1,1,1,,0,0,0,0,0,VIA LA CANTERA,1604,2,1
18382778,7/24/2021 21:15,45,1,1,1,3,3,,0,3,3,0,2,UTSA,10,2,2
18383104,7/24/2021 22:21,65,1,1,1,3,1,,0,0,0,0,0,N LOOP 1604 E EB,1604,1,1
18397100,7/25/2021 22:31,45,1,1,1,3,1,,0,0,0,0,0,OCONNER,1604,1,1
18388549,7/26/2021 11:56,45,1,1,1,1,1,,0,0,5,0,2,SHAENFILED,1604,2,1
18398643,7/26/2021 12:59,45,1,1,1,1,1,,0,0,5,0,2,MILITARY,1604,2,1
18387761,7/27/2021 6:24,60,1,1,1,2,1,,0,0,5,0,2,IH 10 W,,1,1
18390502,7/27/2021 14:00,65,1,1,1,1,1,,0,0,0,0,0,IH 10 W,10,3,1
18388053,7/27/2021 14:47,35,2,1,1,1,1,,0,0,5,0,2,NOT REPORTED,1604,3,2
18388972,7/27/2021 18:40,35,1,1,1,1,1,,0,0,5,0,2,IH 10,1604,4,1
18389342,7/28/2021 4:50,45,1,1,1,3,0,,0,0,0,0,0,UTSA,,1,1
18418017,7/28/2021 13:00,20,1,1,1,1,0,,0,0,0,0,0,IH 10 W,,3,1
18390118,7/28/2021 13:56,70,3,1,1,1,1,,0,0,5,0,2,LOOP 1604 E,1604,3,2
18390476,7/28/2021 14:08,65,1,1,1,1,1,,0,0,0,0,0,IH 10 W,10,3,1
18390777,7/28/2021 16:00,65,1,1,1,1,1,,0,0,0,0,0,IH 10 W,,4,1
18393079,7/28/2021 17:44,45,2,1,1,1,1,"TELEPHONE POLE - $10,000",0,0,5,0,3,IH 10 W,,4,2
18393082,7/28/2021 22:19,70,1,1,1,3,1,GUARDRAIL DAMAGE - 75FT-100FT,0,0,0,0,2,IH 10 W,,1,1
18391319,7/29/2021 2:30,45,2,1,1,3,0,,0,0,0,0,2,1604,1604,1,1
18393052,7/29/2021 7:02,70,0,1,1,1,1,SAFETY CABLE WITH POLES,0,0,5,0,2,ANDERSON,1604,4,1
18392509,7/29/2021 8:00,35,1,1,1,1,1,,0,0,5,0,2,GRAYTOWN,1604,4,1
18393090,7/29/2021 17:50,45,1,1,1,1,2,,0,1,5,0,2,UTSA,,4,2
18393264,7/30/2021 8:59,35,1,1,1,1,1,,0,0,0,0,0,LIBERTY FIELD,1604,4,1
18409423,7/30/2021 15:41,65,1,1,1,1,2,,0,2,2,0,2,US HWY 281 S,1604,3,2
18417322,7/30/2021 18:00,5,1,1,1,1,0,,0,0,0,0,0,1604,1604,4,1
18397357,7/31/2021 4:45,45,1,1,1,4,2,,0,1,2,0,3,US HWY 90,1604,1,2
18394678,7/31/2021 15:15,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18401361,7/31/2021 17:00,5,1,1,1,1,0,,0,0,0,0,0,UTSA,,4,1
18394035,7/31/2021 22:43,35,1,1,1,3,1,,0,0,5,0,2,SHAENFIELD,1604,1,1
18394030,7/31/2021 23:00,45,1,1,1,3,1,,0,0,5,0,2,1604,1604,1,1
18395093,7/31/2021 23:25,65,1,1,1,3,1,,0,0,0,0,0,IH 10 W,,1,1
18397597,8/2/2021 7:54,70,1,2,2,1,1,,0,0,5,0,2,US HWY 90 EB,1604,4,2
18397600,8/2/2021 8:00,45,1,2,2,1,1,,0,0,5,0,2,CULEBRA,1604,4,2
18398140,8/2/2021 8:36,65,1,2,2,1,3,,0,1,3,0,2,IH 10 W,,4,2
18397457,8/2/2021 11:05,40,1,2,2,1,3,,0,1,5,0,2,OCONNOR,1604,2,2
18397485,8/2/2021 11:08,20,1,2,1,1,2,,0,2,3,0,2,LA CANTERA,1604,2,2
18401004,8/2/2021 15:05,45,1,1,1,1,1,,0,0,0,0,0,BABCOCK,1604,3,1
18405556,8/2/2021 16:00,-1,1,1,1,1,0,,0,0,0,0,0,SHANEFIELD,1604,4,1
18408790,8/2/2021 17:45,40,1,1,1,1,1,,0,0,0,0,0,IH 10 W,,4,1
18398493,8/2/2021 18:00,5,1,2,1,1,1,,0,0,0,0,0,BANDERA,1604,4,1
18415356,8/2/2021 22:00,30,4,2,2,3,0,,0,0,0,0,0,US HWY 281 N,1604,1,2
18401284,8/3/2021 8:59,40,1,1,1,1,1,,0,0,5,0,3,TRADESMAN,1604,4,2
18405624,8/3/2021 9:01,-1,1,1,1,1,2,,0,1,5,0,2,GRAYTOWN,1604,4,2
18399065,8/3/2021 14:25,40,1,1,1,1,3,,0,2,3,0,3,OVERLOOK,1604,3,2
18405818,8/3/2021 19:48,30,1,1,1,1,3,,0,1,5,0,2,IH,1604,2,2
18401289,8/4/2021 8:45,40,1,1,1,1,1,,0,0,5,0,2,UTSA,,4,1
18401097,8/4/2021 11:42,45,1,1,1,1,2,,0,3,3,0,2,NACOGDOCHES,1604,2,2
18401751,8/4/2021 11:56,45,1,1,1,1,3,,0,1,3,0,2,WISEMAN,1604,2,2
18403635,8/4/2021 19:54,45,1,1,1,1,1,,0,0,5,0,2,US HWY 281 N,1604,2,1
18401406,8/4/2021 20:40,45,1,1,1,3,1,,0,0,0,0,0,BULVERDE,1604,2,1
18403637,8/5/2021 20:00,45,1,1,1,1,1,,0,0,0,0,0,HAUSMAN,1604,2,1
18405570,8/5/2021 21:00,65,1,1,1,3,1,,0,0,5,0,2,IH 10 WEST,1604,2,1
18404683,8/6/2021 7:50,65,1,1,1,1,3,,0,1,3,0,2,IH 10 W,,4,2
18405803,8/6/2021 14:30,40,1,1,1,1,1,,0,0,0,0,0,NW MILITARY,1604,3,1
18405610,8/6/2021 14:37,10,1,1,1,1,0,,0,0,0,0,0,BANDERA,1604,3,1
18405862,8/6/2021 18:00,10,1,1,1,1,1,,0,0,0,0,0,LA CANTERA,1604,4,1
18406529,8/6/2021 18:06,30,1,1,1,1,2,,0,3,5,0,2,POTRANCO,1604,4,2
18412358,8/7/2021 13:14,40,1,1,1,1,1,,0,0,5,0,2,US HWY 90 W,1604,3,1
18408147,8/7/2021 15:32,-1,1,1,1,1,0,,0,0,0,0,0,IH 10 W,,3,1
18418440,8/7/2021 16:50,45,1,1,1,1,1,,0,0,0,0,0,281,1604,4,1
18409771,8/7/2021 20:30,20,1,1,1,3,1,,0,0,5,0,2,BANDERA,1604,2,1
18409105,8/7/2021 22:07,40,1,1,1,3,2,,0,1,5,0,2,BRAUN,1604,1,2
18409620,8/8/2021 0:55,45,2,1,1,3,1,SIGNAL LIGHT POLE,0,0,5,0,3,BLANCO,1604,1,2
18411931,8/8/2021 3:00,65,3,1,1,3,0,SCRAPED CONCRETE BARRIER,0,0,0,0,3,IH10,1604,1,2
18409202,8/8/2021 19:40,45,2,1,1,1,1,,0,0,5,0,2,POTRANCO,1604,2,2
18409775,8/9/2021 9:34,35,2,1,1,1,1,,0,0,5,0,2,HARDY OAK,1604,4,2
18410829,8/9/2021 15:20,45,2,1,1,1,1,FIRE HYDRANT,0,0,5,0,2,HARDY OAK,1604,3,2
18416037,8/9/2021 17:30,40,2,1,1,1,1,,0,0,0,0,0,UTSA,,4,1
18416090,8/10/2021 11:54,40,2,1,1,1,1,,0,0,5,0,2,UTSA,,2,2
18414859,8/10/2021 13:00,5,1,1,1,1,1,,0,0,5,0,2,CULEBRA,1604,3,1
18421071,8/10/2021 16:23,70,1,1,1,1,1,,0,0,5,0,1,90,1604,4,1
18413083,8/10/2021 19:05,60,3,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,2
18412877,8/11/2021 8:47,45,1,1,1,1,1,,0,0,5,0,2,IH 10,1604,4,1
18414834,8/12/2021 7:00,60,1,1,1,1,1,,0,0,5,0,2,US 281,1604,4,1
18416007,8/12/2021 7:10,45,2,1,1,1,1,,0,0,5,0,2,US HWY 90 W,1604,4,2
18416264,8/12/2021 10:52,70,1,1,1,1,3,,0,1,5,0,2,US HWY 90,1604,2,2
18416801,8/12/2021 13:59,35,1,1,1,1,1,,0,0,5,0,2,1604,1604,3,1
18416671,8/12/2021 16:18,45,1,1,1,1,1,,0,0,5,0,2,CULEBRA,1604,4,1
18415582,8/12/2021 16:35,35,2,1,1,1,1,,0,0,0,0,0,90,1604,4,1
